height, expanded nodes, train_precision, test_precision
11,140,1.0,0.7969924812030075
11,140,1.0,0.7328767123287672
11,131,1.0,0.7352941176470589
11,146,1.0,0.7769784172661871
11,128,1.0,0.803030303030303
11,140,1.0,0.823076923076923
11,136,1.0,0.7659574468085106
11,138,1.0,0.7933884297520661
11,135,1.0,0.7251908396946565
11,142,1.0,0.7482993197278912
11,146,1.0,0.7829457364341085
11,146,1.0,0.8134328358208955
11,131,1.0,0.7611940298507462
11,140,1.0,0.8014705882352942
11,139,1.0,0.8161764705882353
11,140,1.0,0.7956204379562044
11,143,1.0,0.7983193277310925
11,142,1.0,0.7720588235294118
11,137,1.0,0.7751937984496124
11,150,1.0,0.8102189781021898
11,134,1.0,0.7608695652173914
11,138,1.0,0.75
11,145,1.0,0.7724137931034483
11,140,1.0,0.8014705882352942
11,144,1.0,0.7941176470588235
11,133,1.0,0.7686567164179104
11,146,1.0,0.7622950819672131
11,138,1.0,0.7941176470588235
11,140,1.0,0.7985074626865671
11,138,1.0,0.8203125
11,147,1.0,0.7552447552447552
11,147,1.0,0.7777777777777778
11,140,1.0,0.7816901408450704
11,143,1.0,0.8278688524590164
11,134,1.0,0.7615384615384615
11,132,1.0,0.7727272727272727
11,132,1.0,0.7536231884057971
11,145,1.0,0.8043478260869565
11,150,1.0,0.8074074074074075
11,141,1.0,0.7832167832167832
11,140,1.0,0.697841726618705
11,134,1.0,0.7153284671532847
11,134,1.0,0.75177304964539
11,132,1.0,0.7588652482269503
11,150,1.0,0.7931034482758621
11,130,1.0,0.7898550724637681
11,142,1.0,0.7297297297297297
11,136,1.0,0.7761194029850746
11,139,1.0,0.7945205479452054
11,140,1.0,0.7898550724637681
11,140,1.0,0.7794117647058824
11,137,1.0,0.762589928057554
11,145,1.0,0.8102189781021898
11,138,1.0,0.7647058823529411
11,145,1.0,0.8057553956834532
11,152,1.0,0.7959183673469388
11,130,1.0,0.765625
11,149,1.0,0.8421052631578947
11,140,1.0,0.7588652482269503
11,140,1.0,0.7297297297297297
11,141,1.0,0.7727272727272727
11,136,1.0,0.7698412698412699
11,133,1.0,0.7461538461538462
11,137,1.0,0.7642857142857142
11,131,1.0,0.7517241379310344
11,142,1.0,0.7916666666666666
11,138,1.0,0.8492063492063492
11,148,1.0,0.8333333333333334
11,135,1.0,0.7785714285714286
11,151,1.0,0.7611940298507462
11,140,1.0,0.762589928057554
11,142,1.0,0.8120300751879699
11,135,1.0,0.7777777777777778
11,142,1.0,0.78125
11,138,1.0,0.7906976744186046
11,136,1.0,0.7575757575757576
11,136,1.0,0.7101449275362319
11,145,1.0,0.8032786885245902
11,131,1.0,0.7315436241610739
11,139,1.0,0.7302631578947368
11,137,1.0,0.7164179104477612
11,140,1.0,0.8156028368794326
11,152,1.0,0.7737226277372263
11,126,1.0,0.7563025210084033
11,135,1.0,0.7552447552447552
11,143,1.0,0.7833333333333333
11,145,1.0,0.8611111111111112
11,144,1.0,0.8013245033112583
11,141,1.0,0.8142857142857143
11,136,1.0,0.7925925925925926
11,154,1.0,0.8102189781021898
11,139,1.0,0.7092198581560284
11,144,1.0,0.762962962962963
11,135,1.0,0.7819548872180451
11,130,1.0,0.7397260273972602
11,140,1.0,0.744
11,143,1.0,0.7846153846153846
11,140,1.0,0.7185185185185186
11,149,1.0,0.8055555555555556
11,134,1.0,0.8028169014084507
11,141,1.0,0.8055555555555556
11,142,1.0,0.8195488721804511
11,141,1.0,0.7342657342657343
11,143,1.0,0.8041958041958042
11,139,1.0,0.7209302325581395
11,150,1.0,0.8166666666666667
11,146,1.0,0.8333333333333334
11,141,1.0,0.7716535433070866
11,139,1.0,0.6754966887417219
11,129,1.0,0.75
11,142,1.0,0.7348484848484849
11,131,1.0,0.708029197080292
11,137,1.0,0.7333333333333333
11,136,1.0,0.7536231884057971
11,135,1.0,0.7410071942446043
11,139,1.0,0.7293233082706767
11,145,1.0,0.7518248175182481
11,143,1.0,0.8148148148148148
11,137,1.0,0.7426470588235294
11,151,1.0,0.8108108108108109
11,135,1.0,0.7448275862068966
11,143,1.0,0.7318840579710145
11,139,1.0,0.7761194029850746
11,141,1.0,0.7837837837837838
11,143,1.0,0.7724137931034483
11,130,1.0,0.6802721088435374
11,139,1.0,0.8444444444444444
11,136,1.0,0.8244274809160306
11,148,1.0,0.7671232876712328
11,148,1.0,0.8405797101449275
11,141,1.0,0.7878787878787878
11,139,1.0,0.762589928057554
11,129,1.0,0.7985074626865671
11,145,1.0,0.7516778523489933
11,143,1.0,0.7517241379310344
11,143,1.0,0.7894736842105263
11,137,1.0,0.813953488372093
11,138,1.0,0.7421875
11,142,1.0,0.7886178861788617
11,141,1.0,0.8308823529411765
11,134,1.0,0.7014925373134329
11,139,1.0,0.8188976377952756
11,126,1.0,0.7890625
11,132,1.0,0.7588652482269503
11,139,1.0,0.7956204379562044
11,138,1.0,0.744
11,149,1.0,0.782312925170068
11,138,1.0,0.7718120805369127
11,143,1.0,0.7394366197183099
11,135,1.0,0.8120300751879699
11,136,1.0,0.816
11,145,1.0,0.7482517482517482
11,140,1.0,0.8091603053435115
11,139,1.0,0.7253521126760564
11,145,1.0,0.7647058823529411
11,146,1.0,0.7851851851851852
11,141,1.0,0.7761194029850746
11,130,1.0,0.68
11,140,1.0,0.8201438848920863
11,137,1.0,0.7692307692307693
11,136,1.0,0.75177304964539
11,134,1.0,0.762962962962963
11,139,1.0,0.7941176470588235
11,132,1.0,0.8045112781954887
11,143,1.0,0.7686567164179104
11,137,1.0,0.7883211678832117
11,134,1.0,0.776
11,136,1.0,0.7952755905511811
11,135,1.0,0.7753623188405797
11,136,1.0,0.7744360902255639
11,138,1.0,0.7152777777777778
11,144,1.0,0.7591240875912408
11,139,1.0,0.7066666666666667
11,128,1.0,0.7132352941176471
11,136,1.0,0.8095238095238095
11,136,1.0,0.7123287671232876
11,139,1.0,0.7727272727272727
11,143,1.0,0.7867647058823529
11,141,1.0,0.7899159663865546
11,132,1.0,0.7062937062937062
12,140,1.0,0.7605633802816901
12,142,1.0,0.7676056338028169
12,137,1.0,0.777027027027027
12,133,1.0,0.7555555555555555
12,139,1.0,0.832
12,144,1.0,0.7414965986394558
12,137,1.0,0.8045112781954887
12,137,1.0,0.7214285714285714
12,138,1.0,0.782312925170068
12,138,1.0,0.7727272727272727
12,137,1.0,0.7518248175182481
12,135,1.0,0.7482014388489209
12,143,1.0,0.7730496453900709
12,138,1.0,0.7557251908396947
12,145,1.0,0.8188405797101449
12,136,1.0,0.7686567164179104
12,136,1.0,0.7769784172661871
12,137,1.0,0.7819548872180451
12,133,1.0,0.7777777777777778
12,135,1.0,0.7092198581560284
12,126,1.0,0.7479674796747967
12,138,1.0,0.828125
12,139,1.0,0.7862595419847328
12,143,1.0,0.8702290076335878
12,143,1.0,0.7703703703703704
12,150,1.0,0.7985611510791367
12,138,1.0,0.7832167832167832
12,132,1.0,0.6811594202898551
12,139,1.0,0.7903225806451613
12,140,1.0,0.7622950819672131
12,140,1.0,0.8148148148148148
12,140,1.0,0.7611940298507462
12,136,1.0,0.7379310344827587
12,138,1.0,0.7943262411347518
12,132,1.0,0.8
12,139,1.0,0.7687074829931972
12,140,1.0,0.7361111111111112
12,130,1.0,0.7878787878787878
12,137,1.0,0.7605633802816901
12,137,1.0,0.7191780821917808
12,140,1.0,0.7357142857142858
12,138,1.0,0.775
12,141,1.0,0.7933333333333333
12,139,1.0,0.7647058823529411
12,139,1.0,0.7142857142857143
12,135,1.0,0.7619047619047619
12,137,1.0,0.7655172413793103
12,138,1.0,0.7887323943661971
12,143,1.0,0.7956204379562044
12,143,1.0,0.7637795275590551
12,143,1.0,0.7730496453900709
12,134,1.0,0.795774647887324
12,141,1.0,0.7651006711409396
12,127,1.0,0.7421875
12,140,1.0,0.7310344827586207
12,139,1.0,0.7969924812030075
12,133,1.0,0.7518248175182481
12,138,1.0,0.7238805970149254
12,141,1.0,0.8076923076923077
12,136,1.0,0.6986301369863014
12,135,1.0,0.8214285714285714
12,147,1.0,0.8120300751879699
12,134,1.0,0.7299270072992701
12,140,1.0,0.706766917293233
12,134,1.0,0.7720588235294118
12,136,1.0,0.7941176470588235
12,139,1.0,0.7687074829931972
12,127,1.0,0.7251908396946565
12,140,1.0,0.7727272727272727
12,142,1.0,0.7984496124031008
12,136,1.0,0.7037037037037037
12,137,1.0,0.7692307692307693
12,144,1.0,0.7730496453900709
12,134,1.0,0.7986111111111112
12,129,1.0,0.7925925925925926
12,153,1.0,0.7938931297709924
12,149,1.0,0.8396946564885496
12,138,1.0,0.8260869565217391
12,147,1.0,0.7985611510791367
12,141,1.0,0.7744360902255639
12,136,1.0,0.762962962962963
12,138,1.0,0.8045112781954887
12,143,1.0,0.7890625
12,147,1.0,0.7593984962406015
12,132,1.0,0.7727272727272727
12,137,1.0,0.8148148148148148
12,134,1.0,0.723404255319149
12,133,1.0,0.7481481481481481
12,143,1.0,0.7518248175182481
12,150,1.0,0.8102189781021898
12,146,1.0,0.7410071942446043
12,140,1.0,0.7936507936507936
12,140,1.0,0.8333333333333334
12,144,1.0,0.7956204379562044
12,143,1.0,0.7902097902097902
12,147,1.0,0.7862595419847328
12,136,1.0,0.753731343283582
12,136,1.0,0.7971014492753623
12,137,1.0,0.7985611510791367
12,133,1.0,0.7746478873239436
12,133,1.0,0.7671232876712328
12,139,1.0,0.7664233576642335
12,143,1.0,0.7733333333333333
12,135,1.0,0.7534246575342466
12,141,1.0,0.8161764705882353
12,140,1.0,0.7714285714285715
12,137,1.0,0.803921568627451
12,136,1.0,0.7352941176470589
12,141,1.0,0.7557251908396947
12,142,1.0,0.7876712328767124
12,136,1.0,0.7681159420289855
12,142,1.0,0.8394160583941606
12,142,1.0,0.8248175182481752
12,141,1.0,0.8085106382978723
12,140,1.0,0.7681159420289855
12,133,1.0,0.7185185185185186
12,131,1.0,0.7793103448275862
12,141,1.0,0.7692307692307693
12,142,1.0,0.8203125
12,134,1.0,0.7664233576642335
12,146,1.0,0.7633587786259542
12,144,1.0,0.8582089552238806
12,144,1.0,0.7251908396946565
12,146,1.0,0.7611940298507462
12,143,1.0,0.7841726618705036
12,144,1.0,0.7092198581560284
12,134,1.0,0.7401574803149606
12,140,1.0,0.7724137931034483
12,142,1.0,0.7923076923076923
12,137,1.0,0.7862595419847328
12,146,1.0,0.7744360902255639
12,145,1.0,0.7753623188405797
12,135,1.0,0.7676056338028169
12,131,1.0,0.7819548872180451
12,141,1.0,0.7718120805369127
12,143,1.0,0.8156028368794326
12,140,1.0,0.7936507936507936
12,139,1.0,0.8014184397163121
12,144,1.0,0.7751937984496124
12,146,1.0,0.7611940298507462
12,139,1.0,0.7132352941176471
12,139,1.0,0.781021897810219
12,142,1.0,0.7702702702702703
12,145,1.0,0.753731343283582
12,145,1.0,0.7887323943661971
12,130,1.0,0.803030303030303
12,139,1.0,0.8115942028985508
12,139,1.0,0.8257575757575758
12,141,1.0,0.7671232876712328
12,141,1.0,0.8188976377952756
12,134,1.0,0.8046875
12,140,1.0,0.7803030303030303
12,132,1.0,0.7611940298507462
12,142,1.0,0.762962962962963
12,142,1.0,0.8802816901408451
12,132,1.0,0.725925925925926
12,149,1.0,0.7971014492753623
12,141,1.0,0.75
12,145,1.0,0.75177304964539
12,140,1.0,0.7664233576642335
12,137,1.0,0.7605633802816901
12,141,1.0,0.7803030303030303
12,142,1.0,0.7746478873239436
12,136,1.0,0.7573529411764706
12,139,1.0,0.7709923664122137
12,144,1.0,0.7801418439716312
12,143,1.0,0.8257575757575758
12,142,1.0,0.7697841726618705
12,143,1.0,0.7152317880794702
12,129,1.0,0.7692307692307693
12,136,1.0,0.7445255474452555
12,150,1.0,0.7553956834532374
12,143,1.0,0.803030303030303
12,141,1.0,0.8041958041958042
12,137,1.0,0.7883211678832117
12,134,1.0,0.736
12,144,1.0,0.8102189781021898
12,139,1.0,0.7448275862068966
12,141,1.0,0.7661290322580645
12,137,1.0,0.7734375
12,147,1.0,0.7851851851851852
12,148,1.0,0.7795275590551181
12,140,1.0,0.8289473684210527
12,143,1.0,0.7304964539007093
12,142,1.0,0.7769230769230769
12,139,1.0,0.8103448275862069
12,136,1.0,0.7391304347826086
12,135,1.0,0.7463768115942029
12,144,1.0,0.828125
12,139,1.0,0.7518796992481203
12,142,1.0,0.773972602739726
12,144,1.0,0.8145161290322581
12,137,1.0,0.773972602739726
12,132,1.0,0.7536231884057971
12,139,1.0,0.7671232876712328
12,141,1.0,0.816
12,132,1.0,0.7692307692307693
12,141,1.0,0.8102189781021898
12,135,1.0,0.7516778523489933
12,137,1.0,0.8478260869565217
13,143,1.0,0.8270676691729323
13,145,1.0,0.816
13,133,1.0,0.723404255319149
13,141,1.0,0.6944444444444444
13,138,1.0,0.7883211678832117
13,144,1.0,0.744
13,136,1.0,0.7642857142857142
13,144,1.0,0.785234899328859
13,142,1.0,0.773972602739726
13,141,1.0,0.7375886524822695
13,148,1.0,0.7803030303030303
13,142,1.0,0.7633587786259542
13,141,1.0,0.7829457364341085
13,141,1.0,0.7241379310344828
13,144,1.0,0.808
13,136,1.0,0.7315436241610739
13,144,1.0,0.8014705882352942
13,151,1.0,0.8028169014084507
13,140,1.0,0.7967479674796748
13,140,1.0,0.8071428571428572
13,138,1.0,0.7724137931034483
13,130,1.0,0.7763157894736842
13,136,1.0,0.7481481481481481
13,139,1.0,0.7394366197183099
13,137,1.0,0.7972027972027972
13,139,1.0,0.8345864661654135
13,138,1.0,0.7925925925925926
13,142,1.0,0.8032786885245902
13,140,1.0,0.776
13,131,1.0,0.7368421052631579
13,133,1.0,0.7265625
13,147,1.0,0.823943661971831
13,136,1.0,0.8421052631578947
13,143,1.0,0.8055555555555556
13,138,1.0,0.7602739726027398
13,140,1.0,0.8225806451612904
13,144,1.0,0.751937984496124
13,135,1.0,0.7518248175182481
13,142,1.0,0.8029197080291971
13,141,1.0,0.7709923664122137
13,129,1.0,0.7794117647058824
13,140,1.0,0.8082191780821918
13,137,1.0,0.738255033557047
13,148,1.0,0.751937984496124
13,136,1.0,0.8283582089552238
13,130,1.0,0.78125
13,144,1.0,0.7432432432432432
13,144,1.0,0.8270676691729323
13,136,1.0,0.7094594594594594
13,140,1.0,0.8181818181818182
13,133,1.0,0.8041958041958042
13,137,1.0,0.8045112781954887
13,139,1.0,0.782608695652174
13,136,1.0,0.7777777777777778
13,141,1.0,0.8308823529411765
13,145,1.0,0.7686567164179104
13,142,1.0,0.7671232876712328
13,135,1.0,0.7426470588235294
13,144,1.0,0.8014705882352942
13,136,1.0,0.8387096774193549
13,141,1.0,0.7686567164179104
13,140,1.0,0.8076923076923077
13,144,1.0,0.7412587412587412
13,138,1.0,0.7615384615384615
13,136,1.0,0.7430555555555556
13,137,1.0,0.7430555555555556
13,140,1.0,0.7744360902255639
13,135,1.0,0.7482014388489209
13,133,1.0,0.7313432835820896
13,134,1.0,0.8043478260869565
13,138,1.0,0.7482517482517482
13,137,1.0,0.7352941176470589
13,145,1.0,0.8175675675675675
13,147,1.0,0.7872340425531915
13,145,1.0,0.7659574468085106
13,134,1.0,0.7483443708609272
13,144,1.0,0.8156028368794326
13,148,1.0,0.7744360902255639
13,147,1.0,0.7751937984496124
13,145,1.0,0.7761194029850746
13,133,1.0,0.816
13,141,1.0,0.8015267175572519
13,142,1.0,0.847457627118644
13,142,1.0,0.7777777777777778
13,138,1.0,0.7328767123287672
13,140,1.0,0.8244274809160306
13,145,1.0,0.8294573643410853
13,139,1.0,0.835820895522388
13,135,1.0,0.71875
13,128,1.0,0.775
13,138,1.0,0.7808219178082192
13,133,1.0,0.7941176470588235
13,143,1.0,0.7851851851851852
13,135,1.0,0.7318840579710145
13,133,1.0,0.753731343283582
13,134,1.0,0.7608695652173914
13,134,1.0,0.7448275862068966
13,140,1.0,0.7697368421052632
13,134,1.0,0.7716535433070866
13,139,1.0,0.8345323741007195
13,137,1.0,0.7424242424242424
13,143,1.0,0.8085106382978723
13,136,1.0,0.75
13,141,1.0,0.7121212121212122
13,135,1.0,0.8031496062992126
13,142,1.0,0.8175675675675675
13,129,1.0,0.7720588235294118
13,138,1.0,0.7751937984496124
13,147,1.0,0.8333333333333334
13,144,1.0,0.7272727272727273
13,138,1.0,0.7132352941176471
13,137,1.0,0.7481481481481481
13,145,1.0,0.7651515151515151
13,144,1.0,0.75177304964539
13,136,1.0,0.7191780821917808
13,142,1.0,0.7518248175182481
13,143,1.0,0.7727272727272727
13,148,1.0,0.7753623188405797
13,144,1.0,0.7829457364341085
13,140,1.0,0.776
13,132,1.0,0.7835820895522388
13,142,1.0,0.7878787878787878
13,142,1.0,0.8074074074074075
13,141,1.0,0.7898550724637681
13,142,1.0,0.7142857142857143
13,146,1.0,0.7266666666666667
13,146,1.0,0.8273381294964028
13,140,1.0,0.7857142857142857
13,145,1.0,0.751937984496124
13,145,1.0,0.7575757575757576
13,151,1.0,0.816793893129771
13,135,1.0,0.7412587412587412
13,131,1.0,0.7567567567567568
13,139,1.0,0.7372262773722628
13,140,1.0,0.7443609022556391
13,146,1.0,0.8134328358208955
13,144,1.0,0.7761194029850746
13,139,1.0,0.7659574468085106
13,143,1.0,0.8102189781021898
13,137,1.0,0.8074074074074075
13,137,1.0,0.7391304347826086
13,144,1.0,0.8120300751879699
13,137,1.0,0.7928571428571428
13,139,1.0,0.7555555555555555
13,139,1.0,0.7615894039735099
13,142,1.0,0.8208955223880597
13,137,1.0,0.7534246575342466
13,146,1.0,0.7674418604651163
13,140,1.0,0.7687074829931972
13,143,1.0,0.8307692307692308
13,147,1.0,0.8059701492537313
13,134,1.0,0.7573529411764706
13,137,1.0,0.7586206896551724
13,144,1.0,0.8129496402877698
13,133,1.0,0.7755102040816326
13,142,1.0,0.816793893129771
13,136,1.0,0.781021897810219
13,139,1.0,0.7586206896551724
13,145,1.0,0.7432432432432432
13,135,1.0,0.8014705882352942
13,140,1.0,0.7816901408450704
13,140,1.0,0.8248175182481752
13,141,1.0,0.7647058823529411
13,138,1.0,0.76
13,143,1.0,0.8043478260869565
13,126,1.0,0.7094594594594594
13,134,1.0,0.7202797202797203
13,143,1.0,0.8148148148148148
13,135,1.0,0.816
13,139,1.0,0.7588652482269503
13,140,1.0,0.7698412698412699
13,136,1.0,0.8203125
13,140,1.0,0.8137931034482758
13,148,1.0,0.7724137931034483
13,143,1.0,0.7692307692307693
13,137,1.0,0.7553956834532374
13,141,1.0,0.8396946564885496
13,139,1.0,0.8
13,137,1.0,0.7941176470588235
13,145,1.0,0.7412587412587412
13,139,1.0,0.7857142857142857
13,143,1.0,0.7711864406779662
13,141,1.0,0.8283582089552238
13,139,1.0,0.8260869565217391
13,139,1.0,0.7364864864864865
13,143,1.0,0.8
13,147,1.0,0.7622377622377622
13,151,1.0,0.7655172413793103
13,137,1.0,0.7578125
13,154,1.0,0.8085106382978723
13,148,1.0,0.7394366197183099
13,142,1.0,0.7692307692307693
13,139,1.0,0.8134328358208955
13,140,1.0,0.7666666666666667
13,147,1.0,0.8028169014084507
13,137,1.0,0.7058823529411765
13,150,1.0,0.8045112781954887
13,147,1.0,0.7407407407407407
13,139,1.0,0.7596899224806202
13,136,1.0,0.7333333333333333
14,141,1.0,0.7412587412587412
14,138,1.0,0.8059701492537313
14,143,1.0,0.8161764705882353
14,144,1.0,0.7819548872180451
14,142,1.0,0.7037037037037037
14,137,1.0,0.7686567164179104
14,140,1.0,0.7320261437908496
14,142,1.0,0.8074074074074075
14,144,1.0,0.7591240875912408
14,141,1.0,0.7655172413793103
14,148,1.0,0.8055555555555556
14,141,1.0,0.7761194029850746
14,146,1.0,0.835820895522388
14,139,1.0,0.7461538461538462
14,137,1.0,0.7348484848484849
14,143,1.0,0.7021276595744681
14,134,1.0,0.7299270072992701
14,142,1.0,0.7910447761194029
14,146,1.0,0.8623188405797102
14,126,1.0,0.7230769230769231
14,136,1.0,0.7730496453900709
14,144,1.0,0.7175572519083969
14,145,1.0,0.782608695652174
14,135,1.0,0.7936507936507936
14,136,1.0,0.7795275590551181
14,147,1.0,0.7633587786259542
14,135,1.0,0.746268656716418
14,140,1.0,0.7132352941176471
14,140,1.0,0.7553956834532374
14,141,1.0,0.7132352941176471
14,141,1.0,0.8260869565217391
14,151,1.0,0.8082191780821918
14,137,1.0,0.8489208633093526
14,137,1.0,0.7483443708609272
14,134,1.0,0.7608695652173914
14,136,1.0,0.8161764705882353
14,150,1.0,0.8129496402877698
14,150,1.0,0.8175182481751825
14,138,1.0,0.7611940298507462
14,146,1.0,0.762962962962963
14,133,1.0,0.7122302158273381
14,143,1.0,0.8059701492537313
14,138,1.0,0.7171052631578947
14,140,1.0,0.7857142857142857
14,147,1.0,0.8015267175572519
14,142,1.0,0.7956204379562044
14,142,1.0,0.7808219178082192
14,149,1.0,0.8296296296296296
14,133,1.0,0.7307692307692307
14,141,1.0,0.825
14,151,1.0,0.753731343283582
14,137,1.0,0.7481481481481481
14,151,1.0,0.7676056338028169
14,139,1.0,0.7163120567375887
14,142,1.0,0.7841726618705036
14,140,1.0,0.7291666666666666
14,147,1.0,0.7516778523489933
14,134,1.0,0.7985611510791367
14,148,1.0,0.7615894039735099
14,141,1.0,0.7943262411347518
14,141,1.0,0.7709923664122137
14,138,1.0,0.75
14,141,1.0,0.7553956834532374
14,139,1.0,0.7407407407407407
14,139,1.0,0.7214285714285714
14,141,1.0,0.8120300751879699
14,140,1.0,0.8091603053435115
14,147,1.0,0.8115942028985508
14,139,1.0,0.7714285714285715
14,136,1.0,0.75
14,134,1.0,0.7676056338028169
14,133,1.0,0.728
14,144,1.0,0.7552447552447552
14,140,1.0,0.7611940298507462
14,140,1.0,0.7808219178082192
14,143,1.0,0.7552447552447552
14,136,1.0,0.743421052631579
14,137,1.0,0.7622377622377622
14,149,1.0,0.7753623188405797
14,129,1.0,0.7769784172661871
14,140,1.0,0.7746478873239436
14,136,1.0,0.8064516129032258
14,146,1.0,0.8015873015873016
14,137,1.0,0.8041958041958042
14,143,1.0,0.7985074626865671
14,144,1.0,0.8582677165354331
14,144,1.0,0.8064516129032258
14,142,1.0,0.8208955223880597
14,135,1.0,0.6956521739130435
14,143,1.0,0.7878787878787878
14,143,1.0,0.8174603174603174
14,144,1.0,0.7575757575757576
14,136,1.0,0.7737226277372263
14,143,1.0,0.8098591549295775
14,135,1.0,0.7727272727272727
14,140,1.0,0.784
14,142,1.0,0.7857142857142857
14,140,1.0,0.78
14,142,1.0,0.78125
14,139,1.0,0.7591240875912408
14,140,1.0,0.8346456692913385
14,141,1.0,0.7768595041322314
14,141,1.0,0.7348484848484849
14,138,1.0,0.8188405797101449
14,144,1.0,0.78
14,144,1.0,0.762589928057554
14,139,1.0,0.816793893129771
14,149,1.0,0.803030303030303
14,136,1.0,0.7479674796747967
14,139,1.0,0.7414965986394558
14,133,1.0,0.75
14,133,1.0,0.7483443708609272
14,142,1.0,0.8181818181818182
14,139,1.0,0.7669172932330827
14,135,1.0,0.7518248175182481
14,136,1.0,0.7734375
14,131,1.0,0.7727272727272727
14,135,1.0,0.6986301369863014
14,139,1.0,0.7910447761194029
14,130,1.0,0.7835820895522388
14,144,1.0,0.752
14,134,1.0,0.6917808219178082
14,146,1.0,0.7902097902097902
14,135,1.0,0.7132867132867133
14,135,1.0,0.7727272727272727
14,137,1.0,0.75177304964539
14,149,1.0,0.7414965986394558
14,128,1.0,0.7481481481481481
14,144,1.0,0.7753623188405797
14,141,1.0,0.7819548872180451
14,140,1.0,0.7925925925925926
14,141,1.0,0.8309859154929577
14,138,1.0,0.7769230769230769
14,144,1.0,0.75
14,148,1.0,0.8428571428571429
14,146,1.0,0.8222222222222222
14,141,1.0,0.7737226277372263
14,143,1.0,0.8214285714285714
14,138,1.0,0.7372262773722628
14,139,1.0,0.7777777777777778
14,149,1.0,0.7686567164179104
14,143,1.0,0.7971014492753623
14,138,1.0,0.7902097902097902
14,132,1.0,0.7538461538461538
14,131,1.0,0.7538461538461538
14,133,1.0,0.75
14,139,1.0,0.7905405405405406
14,148,1.0,0.7709923664122137
14,144,1.0,0.8333333333333334
14,140,1.0,0.8085106382978723
14,150,1.0,0.8076923076923077
14,141,1.0,0.8071428571428572
14,143,1.0,0.8029197080291971
14,138,1.0,0.7516778523489933
14,141,1.0,0.7394366197183099
14,140,1.0,0.7481481481481481
14,142,1.0,0.8148148148148148
14,140,1.0,0.7551020408163265
14,137,1.0,0.7851851851851852
14,133,1.0,0.7762237762237763
14,140,1.0,0.8071428571428572
14,151,1.0,0.7730496453900709
14,134,1.0,0.7142857142857143
14,141,1.0,0.7841726618705036
14,146,1.0,0.7426470588235294
14,134,1.0,0.7676056338028169
14,135,1.0,0.7737226277372263
14,140,1.0,0.7318840579710145
14,137,1.0,0.753731343283582
14,137,1.0,0.7744360902255639
14,137,1.0,0.7557251908396947
14,140,1.0,0.7952755905511811
14,133,1.0,0.78125
14,140,1.0,0.7443609022556391
14,140,1.0,0.8098591549295775
14,132,1.0,0.7388059701492538
14,133,1.0,0.762962962962963
14,141,1.0,0.7714285714285715
14,149,1.0,0.8110236220472441
14,141,1.0,0.8102189781021898
14,137,1.0,0.7062937062937062
14,136,1.0,0.7285714285714285
14,141,1.0,0.78
14,138,1.0,0.7142857142857143
14,147,1.0,0.7553956834532374
14,141,1.0,0.7928571428571428
14,141,1.0,0.7421875
14,137,1.0,0.8360655737704918
14,151,1.0,0.7591240875912408
14,136,1.0,0.7714285714285715
14,132,1.0,0.7571428571428571
14,131,1.0,0.7426470588235294
14,141,1.0,0.773972602739726
14,143,1.0,0.7967479674796748
14,133,1.0,0.7714285714285715
14,138,1.0,0.7674418604651163
14,143,1.0,0.803030303030303
14,135,1.0,0.7751937984496124
14,143,1.0,0.7674418604651163
14,134,1.0,0.808
15,137,1.0,0.7704918032786885
15,145,1.0,0.8214285714285714
15,147,1.0,0.8455882352941176
15,142,1.0,0.7569444444444444
15,133,1.0,0.7352941176470589
15,134,1.0,0.6875
15,139,1.0,0.7887323943661971
15,140,1.0,0.7751937984496124
15,143,1.0,0.7872340425531915
15,144,1.0,0.7286821705426356
15,137,1.0,0.7132352941176471
15,142,1.0,0.7954545454545454
15,138,1.0,0.7794117647058824
15,147,1.0,0.8405797101449275
15,137,1.0,0.8267716535433071
15,145,1.0,0.7985074626865671
15,136,1.0,0.7938931297709924
15,137,1.0,0.75
15,142,1.0,0.8175182481751825
15,127,1.0,0.7709923664122137
15,139,1.0,0.7952755905511811
15,139,1.0,0.75
15,138,1.0,0.7605633802816901
15,146,1.0,0.7910447761194029
15,138,1.0,0.7479674796747967
15,142,1.0,0.7464788732394366
15,145,1.0,0.8114754098360656
15,135,1.0,0.6938775510204082
15,149,1.0,0.7910447761194029
15,138,1.0,0.7647058823529411
15,142,1.0,0.7407407407407407
15,140,1.0,0.7723577235772358
15,136,1.0,0.7708333333333334
15,139,1.0,0.7943262411347518
15,142,1.0,0.7878787878787878
15,143,1.0,0.7686567164179104
15,139,1.0,0.7847222222222222
15,132,1.0,0.7246376811594203
15,141,1.0,0.7443609022556391
15,137,1.0,0.7593984962406015
15,138,1.0,0.7428571428571429
15,148,1.0,0.8115942028985508
15,137,1.0,0.8115942028985508
15,131,1.0,0.7443609022556391
15,148,1.0,0.8260869565217391
15,144,1.0,0.782608695652174
15,136,1.0,0.7727272727272727
15,128,1.0,0.7028985507246377
15,142,1.0,0.8359375
15,143,1.0,0.7967479674796748
15,139,1.0,0.7793103448275862
15,138,1.0,0.7692307692307693
15,138,1.0,0.7265625
15,132,1.0,0.7902097902097902
15,132,1.0,0.7534246575342466
15,136,1.0,0.7969924812030075
15,133,1.0,0.7419354838709677
15,135,1.0,0.7659574468085106
15,137,1.0,0.7605633802816901
15,138,1.0,0.8444444444444444
15,140,1.0,0.7716535433070866
15,132,1.0,0.7446808510638298
